Year,Population_Million,Inflation_Rate,Unemployment_Rate,Exports_USD_Billion,Imports_USD_Billion,FDI_USD_Billion,Industrial_Growth_Rate,Services_Growth_Rate,Agriculture_Growth_Rate,Government_Expenditure_PctGDP,Fiscal_Deficit_PctGDP,Interest_Rate,Exchange_Rate_INR_USD,Energy_Consumption_TWh,GDP_Growth_Rate
2000,1261.2,4.59,8.24,365.47,331.47,28.95,2.48,8.09,4.32,12.85,-5.95,8.89,64.86,1399.89,2.16
2000,1179.63,6.57,8.3,483.39,515.77,63.3,7.81,3.52,4.27,17.34,-4.81,7.71,66.38,1252.66,3.59
2000,1278.67,11.83,6.26,261.95,487.58,40.48,3.89,9.03,3.82,14.79,-4.48,8.01,64.13,1225.13,2.25
2000,1424.57,7.5,6.75,351.88,532.14,108.66,8.32,8.8,4.32,13.47,-6.07,7.06,82.13,803.56,4.67
2000,1231.37,7.03,6.87,497.16,156.67,33.93,8.66,7.01,4.72,15.61,-3.43,6.92,64.1,1178.72,3.35
2000,1460.97,2.99,5.07,507.16,410.93,48.83,4.65,5.8,5.85,5.97,-4.34,5.01,71.17,925.89,4.45
2000,1322.86,4,7.5,275.13,384.64,52.64,4.71,7.68,-0.01,14.54,-6.56,4.75,67.51,1052.4,2.42
2000,1288.22,5.16,7.3,573.91,686.55,49.28,3.37,5.84,2.96,18.87,-7.7,5.6,72.96,714.7,3.43
2000,1254.48,2.38,5.71,261.68,480.78,24.9,6.21,4.49,5.46,14.26,-4.12,7.06,77.6,1381.68,2.56
2000,1073.65,4.34,9.28,486.75,468.25,48.42,4.05,8.4,6.61,9.87,-5.67,6.22,76.35,1552.45,2.6
2000,1469.74,8.07,6.17,394.26,355.65,31.72,4.49,5.85,-1.36,13.48,-5.99,4.54,60.13,1472.9,3.14
2000,1341.57,2.74,6.52,479.88,293.74,50.69,5.87,6,5.08,14.43,-5.78,7.88,63.66,1309.15,3.23
2000,1187.09,5.54,8.06,356.08,446.67,36.22,5.84,10.61,3.76,14.5,-6.7,5.13,58.57,1140.85,3.06
2000,1347.99,2.28,10.03,300.67,444.43,26.24,2.11,7.12,3.04,16.27,-6.29,3.13,73.56,1176.73,2.72
2000,1257.52,3.79,8.61,305.76,574.12,31.05,6.41,3.63,3.68,14.98,-5.64,5.86,63.75,1130.94,1.78
2000,1120.28,6.33,4.03,331.64,378.57,33.57,5.13,9.51,2.63,11.72,-6.11,4.76,75.4,892.1,3.31
2000,1203.14,5.31,7.73,50,232.71,38.32,5.18,7.83,8.12,12.67,-2.98,2,69.69,1135.67,2.02
2000,1169.63,4.44,4.6,249.69,293.81,53.99,3.16,10.44,-0.65,16.24,-5.96,6.83,78.44,721.66,2.36
2000,1114.4,8.36,6.22,294.55,544.01,58.01,2.98,5.79,4.5,14.17,-4.97,8.15,65.67,644.58,1.81
2000,1276.21,6.73,8.52,396.67,695.7,32.83,9,6.92,4.14,15.35,-3.68,2.12,64.74,1224.62,2.58
2000,1145.29,5.39,4.71,163.91,372.59,56.41,3.46,7.12,5.51,11.76,-6.01,7.64,74.15,1068.91,2.42
2000,1216.83,6.22,7.67,401.24,685.47,54.34,3.21,7.54,4.13,19.2,-5.48,9.53,63.24,958.93,4.5
2000,1184.53,7.1,9.87,92.65,294.22,53.27,4.26,7.6,2.94,16.11,-5.75,5.33,84.23,1215.41,1.65
2000,1191.98,0,7.52,354.64,505.87,19.5,4.73,6.21,3.93,11.58,-4.83,5.74,68.7,1033.89,3.39
2000,1292.22,3.79,7.63,475.41,420.29,75.56,5.88,3.71,2.97,16.58,-5.3,4.36,79.52,1314.28,2.8
2000,1092.87,2.74,9.34,253.09,308.43,40.67,5.8,7.88,4.71,17.22,-4.56,4.57,59.62,963.35,2.44
2000,1300.25,6.92,3.2,307.5,557.55,54.79,1.32,7.01,3.69,16.45,-6.28,7.05,88.03,939.93,2.7
2000,1019.68,6.26,9.81,315.27,325.51,41.69,6,5.62,1.33,15.78,-4.95,3.57,71.53,1408.86,2.18
2000,1250.18,5.32,4.95,426.68,409.41,38.62,2.51,7.82,4.71,15.94,-4.89,7.18,57.29,1399.6,2.87
2000,1372.52,1.4,10.13,458.4,292.53,63.92,5.09,5.82,7.51,14.73,-5.32,5.86,68.52,1596,3.86
2000,1105.08,0.49,9.48,50,352.96,46.96,3.86,11,3.56,17.83,-3.72,4.55,55.81,780.61,1.37
2000,1291.89,6.17,10.52,414.18,205.97,39.49,6.7,8.67,6.06,16.72,-8.45,5.8,63.06,1202.74,2.94
2000,1195.6,2.17,7.74,289.86,317.79,20.9,6.77,6.8,5.25,16.04,-7.07,6.41,65.35,1066.06,1.94
2000,1157.79,3.44,6.58,363.06,584.45,40.4,1.39,7.57,3.05,13.8,-4.27,5.61,62.8,1049.84,2.6
2000,1340.33,3.6,7.81,345.87,462.31,62.34,8.85,7.06,2.81,15.38,-5.79,4.32,74.06,1190.15,2.44
2000,1381.59,8.49,7.99,455.55,447.04,37.09,8.75,7.18,8.7,14.65,-3.32,6.11,71.47,1034.37,3.21
2000,1000,4.35,4.91,409.26,154.9,67.67,7.19,5.58,3.96,15.1,-3.34,7.83,68.61,1117.65,3.68
2000,1248.16,6.21,6.37,477.65,403.48,50.6,11.6,5.11,2.69,17.44,-6.33,5.59,79.38,1287.87,3.97
2000,1100.15,4.73,5.77,361.71,581.94,58.03,5.5,7.26,3.41,13.13,-6.85,6.64,70.98,1491.38,2.9
2000,1366.43,6.13,7.16,557.1,580.69,59.18,6.35,6.75,3.68,17.91,-3.61,4.15,76.61,1434.72,3.4
2000,1283.48,4.25,2.64,520.82,449.57,40.5,4.32,6.07,5.57,14.9,-5.91,6.99,80.57,1106.37,4.75
2000,1142.37,3.82,6.64,184.8,196.55,51.77,4.18,4.23,1.86,18.59,-5.35,4.89,76.32,1568.99,1.66
2000,1293.5,1.89,6.87,308.7,612.36,39.7,6.11,8.34,1.85,10.8,-6.44,5.96,80.93,1657.36,3.43
2000,1500,4.42,5.96,208.08,322.47,56.79,7.63,4.85,0.61,17,-4.98,5.6,80.57,978.34,2.33
2000,1381.99,7.07,7.94,309.13,352.97,34.94,7.92,3.88,4.66,14.5,-6.76,5.43,50.86,1287.81,2.1
2000,1333.84,4.76,7.98,590.31,352.79,10.4,2.36,3.88,5.51,15.68,-5.09,6.63,66.93,1444.82,2.09
2000,1178.16,7.59,6.15,315,377.13,83.12,6.28,7.71,2.01,11.15,-2.67,3.59,77.41,1314.97,3.5
2000,1479.39,3.65,9.75,217.7,368.48,43.79,6.45,7.45,0.64,15.83,-6.44,7.5,67.2,1358.81,2.69
2000,1280.1,6.81,7.84,75.94,472.1,38.15,7.48,7.18,4.45,16.94,-4.16,7.29,70.18,1324.72,2.65
2000,1453.9,5.88,5.6,390.65,385.27,45.87,4.64,9.37,1.91,14.87,-5.44,4.5,53.05,887.53,3.06
2000,1416.35,6.6,5.19,192.96,126.04,39.17,7.84,7.4,4.23,16.6,-6.83,6.66,59.95,1482.42,2.21
2000,1310.09,8.11,5.13,460.09,496.98,90.07,7.66,4.84,5.33,15.94,-5.32,7,81.24,1152.39,3.75
2000,1106.59,10.58,5.17,145.77,295.48,36.11,1.85,6.47,0.83,11.9,-6.57,9.36,66.24,1022.36,0.89
2000,1274.93,3.2,7.21,315.74,330.89,68.81,4.49,7.19,4.01,16.27,-6.69,5.66,59.8,893.74,3.56
2000,1130.31,6.46,4.39,274.46,269.43,45.48,5.89,6.64,3.56,10.86,-6.39,8.11,72.16,1334.74,2.69
2000,1271.91,3.14,6.08,262.12,431.67,57.72,7.04,7.31,2.89,20.85,-4.89,4.63,78.39,890.75,2.89
2000,1470.67,5.47,7.76,457.15,626.48,64.03,6.02,9.52,2.47,15.66,-5.7,6.92,74.82,884.38,3.56
2000,1306.85,3.42,4.5,156.48,639.7,38.79,6.97,6.84,5.03,7.78,-3.3,6.58,59.37,1162.58,3.02
2000,1328.16,6.71,8.35,495.19,592.94,49.71,6.19,8,0.64,15.92,-4.63,6.23,75.58,1209.53,2.62
2000,1147.36,4.91,6.21,185.03,472.31,60.4,7.73,6.73,-0.39,11.59,-6.34,5.98,65.84,1055.36,1.43
2000,1311.46,7.34,7.2,239.89,403.76,63.61,8.31,6.77,2.9,18.06,-5.1,4.64,72.69,998.24,2.61
2000,1368.34,4.8,7.41,441.2,766.96,51.92,2.95,6.12,3.81,15.76,-4.55,5.54,66,860.6,2.28
2000,1213.65,6.97,3.98,158.31,447.01,33.05,6.95,8.8,3.48,16.22,-3.81,6.65,62.62,959.37,2.76
2000,1326.8,6.47,7.45,422.22,483.47,39.15,4.88,6.16,2.85,17.55,-3.09,2.78,70.87,1030.81,3.61
2000,1291.78,2.78,6.12,238.05,388.26,14.74,6.76,7.24,1.61,14.78,-8.05,5.82,77.46,1228.09,2.48
2000,1237.18,6.5,4.61,410.65,141.24,24.25,5.19,7.61,-0.18,14.2,-3.67,6.28,78.98,1546.23,2.59
2000,1388.62,6.85,4.94,335.55,361.98,36.81,8.69,7.08,4.79,18.38,-7.51,6.59,74.68,1382.97,2.62
2000,1205.1,7.76,7.86,262.76,472.4,56.23,1.92,6.65,3.2,12.7,-3.2,6.92,70.04,1149.02,2.49
2000,1386.4,7.86,5.21,172.94,454.28,43.52,7.79,7.29,3.84,17.11,-6.48,6.45,69.15,1126.17,2.48
2000,1206.79,4.43,6.75,282.37,503.07,54.57,2.71,5.17,6.51,14.66,-7.54,6.6,61.35,1455.38,2.91
2000,1308.78,7.04,7.98,391.44,477.25,49.5,5.84,5.92,4.31,14.59,-2.58,2.62,63.77,1031.63,2.12
2000,1298.68,3.5,8.51,279.44,600.72,22.92,9.49,7.36,1.11,12.73,-5.54,6.45,75.63,1358.9,2.54
2000,1342.44,6.42,3.37,330.54,389.53,27.66,8.19,5.28,2.58,11.7,-6.42,6.09,68.53,1473.55,3.31
2000,1143.28,7.6,4.49,396.59,389.79,45.85,2.81,7.86,4.14,18.39,-7.29,8.12,78.81,1086.18,2.43
2000,1269.09,5.55,11.06,334.74,344.99,33.08,4.9,10.51,6.9,12.99,-6.93,7.52,60.81,1043.25,3.17
2000,1129.69,7.82,6.8,271.19,430.41,48.14,5.51,4.33,1.47,11.46,-5.95,3.38,75.56,960.8,2.38
2000,1165.06,5.68,4.62,497.1,434.77,17.74,6.61,6.46,5.29,15.02,-6.66,5.81,76.97,1087.66,1.73
2000,1268.96,7.18,7.9,307.11,357.59,6.61,7.6,7.01,1.4,13.65,-2.41,6.06,65.4,1173.96,3.62
2000,1242.11,3.09,7.33,444.21,497.76,28.84,7.01,4.98,5.94,16.52,-4.19,7.37,58.06,1366.19,3.31
2000,1115.65,8.83,8.92,56.01,396.9,42.59,6.53,6.64,6.51,10.53,-6.87,6.01,71.34,1154.03,2.34
2000,1059.46,6.64,6.49,478.11,494.56,84.5,5.44,5.59,5.81,17.37,-6.68,7.21,58.88,1038.19,4.36
2000,1227.51,6.64,4.85,390.98,351.26,28.92,3.45,6.18,3.19,15.44,-5.37,5.48,77.5,1633.41,2.43
2000,1315.81,4.91,3.99,345.44,564.04,29.12,10.3,4.51,3.78,13.73,-3.35,7.17,81.25,1390.35,2.51
2000,1393.95,4.35,4.47,356.61,423.55,20.57,5.37,8.56,2.03,14.28,-7.26,5.33,78.78,1080.01,1.53
2000,1277.81,4.58,6.78,121.33,418.22,29.77,6.93,7.16,2.97,11.31,-4.57,4.64,64.08,851.85,1.76
2000,1295.93,2.9,2.72,389.87,711.92,48.79,7.98,6.26,6.27,13.69,-6.47,6.86,67.71,1103.9,3.93
2000,1407.77,6.03,2.03,145.33,612.54,57.55,6.42,5.55,6.63,19.29,-6.72,3.85,71.47,1189.5,2.57
2000,1144.73,7.83,8.67,261.8,575.98,62.48,4.43,11.9,3.89,20.91,-6.11,2.31,78.45,1895.06,2.61
2000,1246.07,4.63,3.81,275.74,453.05,26.29,1.78,4.29,6.76,15.81,-7.18,7.27,65.05,1051.2,1.51
2000,1260.76,4.18,5.27,319.38,438.44,53.52,3.9,3.83,4.55,14.58,-5.85,6.11,68.16,1543.04,2.71
2000,1234.2,8.4,3.35,428.22,232.28,55.94,8,7.5,4.85,17.55,-7.96,6.38,73.37,771.23,3.91
2000,1500,6.1,5.52,500.94,459.87,29.33,4.07,5.02,2.46,16.64,-6.31,7.23,70.71,971.42,2.1
2000,1355.52,7.46,6.92,341.3,537.13,97.49,6.87,9.84,0.74,15,-5.98,6.55,60.93,1539.91,2.9
2000,1125.06,3.28,6.86,304.54,80,64.25,6.34,8.36,4.91,16.37,-4.62,4.77,71.13,1239.04,3.44
2000,1251.17,4.05,6.03,293.14,282.84,42.58,4.04,7.67,0.79,15.84,-5.53,6.24,78.69,925.37,2.53
2000,1036.58,2.96,8.03,440.53,387.38,52.48,5.74,4.05,1.38,18.57,-6.69,4.77,72.1,1541.77,2.66
2000,1307.95,4.96,6.43,492.82,458.36,20.06,7.4,2.77,3.93,14.75,-7.47,4.32,71.25,1321.76,2.81
2000,1300.01,6.28,3.6,420.98,317.46,5.25,4.22,8.65,3.68,14.32,-9.6,4.13,69.35,777.08,2.94
2000,1311.4,5.42,7.04,474.85,443.87,5,7.95,7.72,4.99,16.81,-2.62,4.25,68.64,1154.12,3.25
2000,1169.52,5.49,7.24,232.78,331.22,29.97,8.57,10.39,2.09,15.62,-7.29,5.79,67.95,1243.62,3.77
2000,1185.61,2.1,4.98,409.48,390.16,34.99,5.2,8.35,4.74,13.08,-5.1,5.34,77.04,1330.33,3.32
2000,1093.28,2.88,5.86,379.53,187.32,40.74,8.5,5.65,1.67,13.63,-5.6,6.97,74.26,1289.43,5.02
2000,1182.55,4.9,7.16,298.85,416.73,52.6,2.28,8.34,8,18.45,-7.12,7.68,69.2,1109.83,2.75
2000,1180.59,5.89,4.96,298.56,225.31,42.69,1.35,7.92,2.62,11.02,-5.72,5.54,75.1,818.2,2.45
2000,1409.36,6.62,6.38,535.15,444.56,86.77,5.3,3.64,2.72,11.88,-4.66,6.15,76.05,1194.41,3.38
2000,1278.15,6.99,5.19,335.38,380.86,55,6.53,7.51,3.45,19.58,-5.79,7.91,67.52,884.59,3.34
2000,1189.3,7.69,5.84,372.33,163.09,79.59,6.98,2.65,4.39,16.1,-2.78,4.05,69.78,890.49,3.32
2000,1499.68,6.01,9.67,188.78,331.71,45.42,5.14,4.55,3.53,13.34,-2.29,5.58,64.57,1140.13,1.16
2000,1353.79,9.46,4.9,486.53,653.71,48.68,6.49,8.26,4.87,14.7,-7.06,6.73,63.47,1157.24,3.33
2000,1112.93,4.75,11.87,370.01,439.96,45.45,7.12,4.25,6.35,19.11,-7.68,6.18,76.12,1057.62,2.23
2000,1153.48,6.97,9.45,549.75,675.63,46.55,5.03,7.19,3.71,19.06,-7.44,7.12,65.46,1216.32,2.71
2000,1366.18,6.06,9.2,366.52,402.08,78.18,3.33,8.98,0.37,15.67,-2.12,6.89,57.3,1316.4,3.11
2000,1193.13,10,5.1,315.37,475.6,25.66,4.83,7.93,8.84,12.92,-4.1,7.95,72.48,1229.15,2.68
2000,1297.39,3.8,5.29,423.56,485.97,36.09,4.18,8.58,2.67,17.85,-5.25,7.73,67.26,1395.69,3.13
2000,1296.96,6.96,2.75,349.8,319.03,43.02,4.88,7.96,5.05,12.54,-7.44,3.82,73.63,1506.59,3.31
2000,1421.37,3.88,7.02,383.26,380.82,34.42,4.09,6.04,2.84,13.82,-6.67,8.46,60.63,1402.25,1.78
2000,1277.19,7.42,5.73,307.31,554.38,70.95,7.13,7.01,9.09,12.21,-10.47,5.71,80.94,1749.55,3.71
2000,1333.74,2.79,7.28,184.23,624.2,21.91,7.29,8.59,4.09,11.06,-5.46,6.44,74.82,1170.45,2.73
2000,1312.34,2.71,6.51,341.2,164.95,49.87,7.06,8.65,4.64,13,-3.93,7.76,53.36,1082.11,3.08
2000,1319.84,7.17,7.8,509.03,674.59,18.12,7.2,7.8,2.92,14.99,-8.93,8.6,68.88,1038.9,2.46
2000,1258.77,6.48,7.43,314.41,202.71,36.18,4.66,11.94,2.07,18.01,-6.85,4.31,89.16,1450.38,2.29
2000,1267,10.89,4.45,212.03,487.44,26.8,1.03,8.86,2.29,14.3,-4.71,7.28,66.29,1519.68,0.86
2000,1102.12,6.38,5.66,230.7,570.81,94.63,6.5,8.69,4.52,16.62,-7.89,4.19,63.88,873.31,2.99
2000,1176.71,2.07,6.29,529.58,635.9,61.74,6.22,8.57,3.5,12.6,-6.15,6.8,70.41,1291.2,3.96
2000,1261.17,5.23,6.64,50,382.2,64.46,4.49,6.08,3.85,13.48,-5.27,4.5,75.43,888.88,1.84
2000,1289.09,4.15,5.56,463.36,328.95,15.48,3.73,6.99,2.31,19.9,-5.55,4.27,71.64,1139.88,2.24
2000,1246.9,4.33,4.41,408.96,513.71,32.18,5.22,6.25,-0.34,17.17,-4.7,5.84,71.59,827.28,3.23
2000,1342.68,7.89,5.94,361.78,378.54,46.53,7.35,6.32,4.69,18.16,-4.68,5.92,74.02,1517.55,2.51
2000,1144.97,6.5,6.75,285.3,524.51,65.97,3.96,6.07,4.46,12,-6.62,5.72,70.2,985.05,3.48
2000,1245.24,0.17,3.99,570.24,461.02,34.15,7.26,9.9,0.26,17.29,-4.13,4.87,68.39,965.36,3.8
2000,1109.96,3.32,7.16,225,640.68,44.18,0.7,4.49,3.8,13.64,-7.52,9.69,72.59,1042.61,1.29
2000,1316.9,5.73,6.07,440.06,578.48,24.19,7.05,6.44,1.38,15.2,-5.99,7.04,72.43,1219.97,2.37
2000,1117.91,4.74,6.52,254.73,311.1,29.26,6.36,7.68,4.41,18.03,-6.31,5.86,80.41,1252.59,3.26
2000,1115.38,6.88,4.92,432.51,227.04,36.45,4.39,8.57,4.02,15.05,-2.92,6.06,70,1524.14,2.98
2000,1142.84,3.86,6.9,378.15,326.38,28.54,5.77,9.22,3.04,8.8,-5.47,5.31,60.08,1151.26,3.89
2000,1192.76,7.7,7.1,333.65,627.56,17.88,5.39,9.88,6.7,14.25,-5.17,3.92,73.3,1252.27,2.58
2000,1414.09,4.04,7.28,283.5,610.36,46.94,7.47,7.74,5.76,16.64,-7.05,8.48,71.77,1428.5,2.02
2000,1439.69,6.15,9.33,435.79,505.88,46.11,5.35,7.93,2.56,10.21,-5.48,4.09,57.18,917.04,2.18
2000,1103.4,5.12,2.66,382.71,410.96,42.85,5.76,8.24,5.09,17.01,-4.88,8.3,61.79,873.35,3.06
2000,1409.36,9.28,11.3,291.26,611,76.67,4.7,3.94,3.15,20.03,-5.91,4.64,70.71,1430.51,2.26
2000,1407.76,7.18,4.66,155.87,631.43,8.77,5.95,9.18,2.52,10.64,-7.89,6.66,60.18,1498.74,2.18
2000,1150.7,4.42,6.34,361.46,792.61,10.52,3.52,3.86,2.32,18.31,-4.6,5.87,67.77,1063.64,2.67
2000,1260.19,4.58,5.62,279.93,188.64,41.57,0.31,3.62,1.83,18.34,-5.23,3.35,75.38,1321.66,2.33
2000,1132.8,3.42,7.42,610.15,438.04,43.94,3.77,8.58,4.21,16.44,-5.79,6.46,72.22,1372.67,3.78
2000,1102.18,4.63,10.08,407.82,364.02,55.74,4.46,7.81,4.31,11.25,-5.91,7.38,70.69,1430.62,3.19
2000,1137.62,3.93,7.07,503.27,427.5,32.96,5.55,7.43,2.92,11.21,-3.5,7.69,65.8,1161.56,2.64
2000,1145.98,8.17,4.77,365.03,184.21,46.58,7.69,9.22,0.15,14.16,-5.78,7.31,53.01,1157.04,2.53
2000,1387.44,6.57,7.8,417.03,495.49,71.27,4.46,8.06,3.81,15.87,-4.52,5.08,70.82,1400.21,3.06
2000,1234.68,4.38,6.95,331,371.76,81.74,11.7,6.31,6.26,18.19,-5.6,5.07,69.36,946.97,4.28
2000,1369.62,6.01,3.93,419.7,496.81,50.09,6.15,10.23,1.63,15.4,-5.77,5.14,74.72,1283.58,4.31
2000,1457.06,4.75,5.8,170.2,413.16,53.41,14,7.75,1.22,18.6,-3.95,8.31,77.36,891.73,2.67
2000,1251.28,5.71,4.53,582.31,683.07,73.22,8.41,3.78,4.05,13.08,-4.3,5,66.17,658.17,4.54
2001,1255.35,7.09,6.44,130.68,126.93,42.1,7.31,7.32,-1.98,15.93,-5.62,5.14,74.38,1158.46,1.86
2001,1195.63,5.13,7.93,330.82,486.22,52.29,4.93,6.94,5.42,18.32,-6.45,6.05,61.67,1710.99,2.83
2001,1198.16,8.48,7,292.97,484.27,13.84,6.65,7.73,3.7,18.74,-2.9,6.81,79.67,1067.07,3.31
2001,1263.52,5.72,4.5,429.39,574.65,46,6.83,5.25,3.26,21.45,-5.29,7.79,72.57,945.83,3.43
2001,1142.12,8.39,5.95,440.59,270.88,13.56,8.2,8.91,5.08,11.59,-7.68,7.32,74.78,1318.87,3.07
2001,1210.81,5.81,5.2,505.39,288.64,64.89,6.04,6.1,1.09,17.45,-4.73,4.22,57.07,921.68,2.31
2001,1229.22,4.3,9.52,290.31,466.08,23.59,4.99,11.63,4.48,15.69,-2.4,4,63.01,1414.82,2.36
2001,1021.25,1.56,7.35,284.73,636.4,55.3,7.83,7.38,3.62,16.88,-6.61,5.02,61.26,1026.02,3.08
2001,1011.72,8.1,6.87,343.84,542.64,25.03,2.55,5.79,2.61,17.61,-5.04,6.44,78.91,1645.75,2.12
2001,1362.8,5.6,4.34,484.48,603.19,22.66,2.25,8.27,4.45,14.72,-5.99,6.36,66.22,1110.88,3.71
2001,1277.21,2.97,8.27,276.71,551.47,45.94,10.26,10.39,7.14,13.63,-5.33,5.1,48.41,924.07,1.77
2001,1041.98,7.99,6.39,233.52,486.38,80.91,4.55,4.41,3.53,12.2,-5.73,5.96,63.87,1481.09,2.62
2001,1435.92,6.53,7.85,356.75,505.54,8.6,8.78,10.28,6.14,19.06,-5.06,7.4,72.08,876.08,3.63
2001,1149.5,6.9,5.61,452.09,384.22,58.34,6.71,7.08,4.89,13.96,-6.24,7.44,76.65,1397.28,2.2
2001,1067.31,6.4,5.92,469.3,287.78,10.87,4.26,6.49,3.52,15.16,-3.47,7.28,67.79,1224.02,2.36
2001,1439.78,4.09,6.99,229.96,306.35,42.19,5.08,5.07,2.94,14.24,-3.33,4.03,64.52,1458.46,2.59
2001,1246.79,6.99,3.64,266.41,139.72,5,3.69,6.62,2.89,16.38,-5.76,4.02,56.71,1200.44,2.29
2001,1056.66,2.19,5.95,248,83.73,27.24,2.73,8.08,1.73,19.57,-5.4,7.44,82.02,1388.8,2.18
2001,1500,6.36,6.99,639.45,290.23,26.98,7.02,6.73,3.51,8.36,-2.73,5.36,79.08,1073.04,2.52
2001,1213.9,10.59,7.01,251.95,593.64,63.84,2.81,10.1,1.73,11.2,-7.54,4,77.74,1154.43,2.48
2001,1423.02,6.84,8.73,331.12,271.36,61.87,6.39,6.17,5.8,11.64,-2.14,5.73,70.79,1300.85,2.62
2001,1202,4.98,5.59,444.54,401.72,80.85,4.56,8.8,3.41,12.98,-9.22,6.07,77.59,1470.59,3.08
2001,1163.22,10.05,7.65,425.64,410.99,71.4,3.59,7.67,8.37,15.71,-3.87,6.1,62.76,1342.77,3.14
2001,1332.05,6.89,7.03,198.2,468.73,15.28,6.7,5.74,4.14,15.36,-6.49,3.87,73.38,1177.88,1.91
2001,1172.64,5.07,5.65,223.51,532.93,12.63,4.64,5.89,2.74,12.33,-2.87,6.13,78.29,1549.48,1.46
2001,1408.23,6.05,8.87,220.43,159.61,43.43,6.72,5.5,2.97,11.91,-7.55,4.78,78.28,1417.23,1.65
2001,1251.03,5.28,7.04,318.12,638.12,5,4.23,4.83,0.54,13.15,-5.2,5.16,69.46,928.36,2.02
2001,1266.8,3.1,7.68,508,580.29,80.66,5.07,4.22,4.65,10.56,-7.54,5.47,65.05,978.83,2.83
2001,1230.53,5.91,7.46,335.92,312.45,60.38,9.71,4.95,2.75,11.02,-3.31,3.95,73.06,1384.48,3.64
2001,1288.38,8.48,10.08,378.68,249.22,48.73,8.63,8.14,3.89,20.72,-4.98,6.92,75.91,947.42,2.86
2001,1174.71,8.63,8.53,197.35,341.74,17.95,7.77,6.04,4.61,13.83,-2.94,5.81,71.41,774.8,1
2001,1205.61,4.29,3.35,261.3,431.41,43.57,6.3,4.29,-0.2,13.9,-5.32,5.38,73.95,992.44,4.16
2001,1000,9.11,8.11,333.06,438.94,51.53,5.54,5.31,3.94,18.99,-7.29,4.37,78.88,1513.98,1.95
2001,1100.63,9.02,2.63,249.86,456.06,27.39,5.97,9.37,1.19,14.32,-6.31,5.95,67.98,808.57,1.11
2001,1224.88,8.95,7.5,385.87,388.36,66.24,8.77,8.41,4.9,16.17,-8.61,4.33,70.69,1386.49,3.33
2001,1178.75,8.15,9,389.62,550.87,89.85,5.69,4.73,2.54,17.7,-4.38,4.96,65.7,913.63,2.58
2001,1284.92,7.96,4.09,477.91,502.81,43.94,6.7,4.03,0.7,14.61,-7.59,5.84,65.58,1197.17,2.99
2001,1196.34,1.66,5.59,253.85,389.48,54.98,7.49,8.41,0.43,17.35,-3.78,4.25,55.85,791.54,2.74
2001,1392.84,3.63,11.5,260.46,315.71,24.94,4.85,7.12,3.3,16.54,-5.08,6.43,71.42,1229.38,2.53
2001,1488.91,4.58,7.14,454.44,526.93,74.34,6.98,5.95,1.38,17.65,-6.53,4.39,71.48,1533.4,2.54
2001,1168.62,6.28,10.08,377.98,294.94,32.48,2.34,6.56,5.74,13.63,-6.97,6.17,71.78,996.75,2.35
2001,1157.65,3.78,2.44,447.61,306.08,37.3,7.28,6.63,3.16,13.41,-7.76,4.88,74.08,1319.46,3.41
2001,1467.09,4.71,8.73,421.09,384.78,45.95,7.65,6.38,6.64,16.47,-7.41,5.99,66.41,1179.7,3.2
2001,1101.56,4.93,7.86,337.16,212.23,30.79,3.64,5.83,3.51,20,-4.16,5.88,74.94,1512.28,3.25
2001,1164.26,5.56,6.14,190.28,526.06,20.25,6.23,8.68,-0.21,16.42,-5.86,5.29,76.74,1393.06,1.92
2001,1341.4,8,3.87,300.17,204.96,49.63,4.22,5.68,5.1,8.17,-7.72,6.82,82.79,946.94,2.08
2001,1171.13,4.37,4.81,399.99,378.19,36.75,7.44,7.29,2.1,17.77,-6.5,5,70,1306.05,3.19
2001,1202.53,8.82,7.96,450.78,438.9,47.85,4.42,5.7,3.78,12.37,-6.36,4.01,72.33,1280.89,2.87
2001,1138.29,5.4,7.68,260.05,442.67,50.59,5.47,6.42,5.59,15.19,-4.26,4.64,66.5,1258.38,1.32
2001,1144.96,0.57,9.84,242.1,268.14,73.59,5.27,8.17,5.48,14.11,-5.83,10.94,61.13,1083.4,2.98
2001,1309.45,6.17,5.58,341.41,426.52,40.83,8.31,3.18,5.38,9.01,-5.8,5.21,73.13,1025.1,3.11
2001,1494.2,1.56,6.46,365.68,519.82,23.09,5.6,3.88,4.79,11.85,-3.83,7.64,87.03,1409.28,3.38
2001,1159.53,5.99,5.84,395.74,268,48.82,6.94,6.38,1.6,15.38,-7.61,3.88,65.65,1104.5,3.05
2001,1238.44,3.27,6.88,495.69,479.85,54.59,5.3,6.76,2.25,13.9,-6,5.74,76.53,976.92,3.09
2001,1120.42,10.34,7.61,276.69,360.02,58.16,6.19,1.84,4.66,10.35,-2.01,7.5,69.87,1241.13,1.83
2001,1096.08,2.09,7.3,503.36,425.88,40.93,3.27,7.12,2.86,13.58,-4.61,3.61,81.05,1520.96,3.14
2001,1324.87,5.72,5.16,374.4,518.87,59.17,7.19,7.08,1.72,15.32,-5.91,5.92,62.35,1552.87,2.22
2001,1042.06,4.03,9.08,302.08,535.63,38.78,6.52,6.37,2.14,12.54,-5.41,3.78,59.58,1350.44,2.67
2001,1168.69,5.14,6.81,83.78,257.03,36.27,8,9.75,4.05,18.18,-5.1,4.72,62,1660.19,2.31
